[2023-09-16T15:54:02+0200] [ALPM] removed libdeflate (1.18-1)
[2023-09-16T15:54:02+0200] [ALPM] removed imath (3.1.9-2)
[2023-09-16T15:54:02+0200] [ALPM] removed svt-av1 (1.7.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed rav1e (0.6.6-1)
[2023-09-16T15:54:02+0200] [ALPM] removed dav1d (1.2.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed sdl2 (2.28.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed hidapi (0.14.0-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libsoxr (0.1.3-3)
[2023-09-16T15:54:02+0200] [ALPM] removed v4l-utils (1.24.1-2)
[2023-09-16T15:54:02+0200] [ALPM] removed speex (1.2.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed speexdsp (1.2.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libvpx (1.13.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libiec61883 (1.2.0-7)
[2023-09-16T15:54:02+0200] [ALPM] removed libavc1394 (0.5.4-6)
[2023-09-16T15:54:02+0200] [ALPM] removed libraw1394 (2.1.2-3)
[2023-09-16T15:54:02+0200] [ALPM] removed libtheora (1.1.1-6)
[2023-09-16T15:54:02+0200] [ALPM] removed x265 (3.5-3)
[2023-09-16T15:54:02+0200] [ALPM] removed srt (1.5.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed openjpeg2 (2.5.0-3)
[2023-09-16T15:54:02+0200] [ALPM] removed libwebp (1.3.2-1)
[2023-09-16T15:54:02+0200] [ALPM] removed giflib (5.2.1-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libopenmpt (0.7.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed portaudio (1:19.7.0-2)
[2023-09-16T15:54:02+0200] [ALPM] removed pipewire-jack (1:0.3.80-1)
[2023-09-16T15:54:02+0200] [ALPM-SCRIPTLET] Removed "/etc/systemd/user/pipewire.service.wants/pipewire-media-session.service".
[2023-09-16T15:54:02+0200] [ALPM-SCRIPTLET] Removed "/etc/systemd/user/pipewire-session-manager.service".
[2023-09-16T15:54:02+0200] [ALPM] removed pipewire-media-session (1:0.4.2-2)
[2023-09-16T15:54:02+0200] [ALPM] removed pipewire-audio (1:0.3.80-1)
[2023-09-16T15:54:02+0200] [ALPM] removed webrtc-audio-processing-1 (1.3-2)
[2023-09-16T15:54:02+0200] [ALPM] removed abseil-cpp (20230125.3-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libmysofa (1.3.1-2)
[2023-09-16T15:54:02+0200] [ALPM] removed liblc3 (1.0.4-1)
[2023-09-16T15:54:02+0200] [ALPM] removed alsa-card-profiles (1:0.3.80-1)
[2023-09-16T15:54:02+0200] [ALPM] removed sbc (2.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed lilv (0.24.20-2)
[2023-09-16T15:54:02+0200] [ALPM] removed sratom (0.6.14-1)
[2023-09-16T15:54:02+0200] [ALPM] removed sord (0.16.14-1)
[2023-09-16T15:54:02+0200] [ALPM] removed serd (0.30.16-1)
[2023-09-16T15:54:02+0200] [ALPM] removed lv2 (1.18.10-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libldac (2.0.2.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libfreeaptx (0.1.1-1)
[2023-09-16T15:54:02+0200] [ALPM-SCRIPTLET] Removed "/etc/systemd/user/sockets.target.wants/pipewire.socket".
[2023-09-16T15:54:02+0200] [ALPM] removed pipewire (1:0.3.80-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libpipewire (1:0.3.80-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libcamera (0.1.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libcamera-ipa (0.1.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libyaml (0.2.5-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libpulse (16.1-6)
[2023-09-16T15:54:02+0200] [ALPM] removed libasyncns (1:0.8+r3+g68cd5af-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libmodplug (0.8.9.0-5)
[2023-09-16T15:54:02+0200] [ALPM] removed libbs2b (3.1.0-8)
[2023-09-16T15:54:02+0200] [ALPM] removed libsndfile (1.2.2-1)
[2023-09-16T15:54:02+0200] [ALPM] removed mpg123 (1.31.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed alsa-lib (1.2.10-2)
[2023-09-16T15:54:02+0200] [ALPM] removed alsa-ucm-conf (1.2.10-2)
[2023-09-16T15:54:02+0200] [ALPM] removed alsa-topology-conf (1.2.5.1-3)
[2023-09-16T15:54:02+0200] [ALPM] removed lame (3.100-4)
[2023-09-16T15:54:02+0200] [ALPM] removed flac (1.4.3-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libvorbis (1.3.7-3)
[2023-09-16T15:54:02+0200] [ALPM] removed libogg (1.3.5-1)
[2023-09-16T15:54:02+0200] [ALPM] removed opus (1.4-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libass (0.17.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gsm (1.0.22-1)
[2023-09-16T15:54:02+0200] [ALPM] removed aom (3.7.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libbluray (1.3.4-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libfdk-aac (2.0.2-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libdvdread (6.1.3-2)
[2023-09-16T15:54:02+0200] [ALPM] removed qrencode (4.1.1-2)
[2023-09-16T15:54:02+0200] [ALPM] removed gnome-desktop (1:44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gnome-desktop-common (1:44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed bubblewrap (0.8.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed clutter-gtk (1.8.4-3)
[2023-09-16T15:54:02+0200] [ALPM] removed clutter-gst (3.0.27-4)
[2023-09-16T15:54:02+0200] [ALPM] removed clutter (1.26.4-2)
[2023-09-16T15:54:02+0200] [ALPM] removed cogl (1.22.8-2)
[2023-09-16T15:54:02+0200] [ALPM] removed gtk3 (1:3.24.38-1)
[2023-09-16T15:54:02+0200] [ALPM] removed at-spi2-core (2.48.4-1)
[2023-09-16T15:54:02+0200] [ALPM] removed xorg-xprop (1.2.6-1)
[2023-09-16T15:54:02+0200] [ALPM] removed baobab (44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libadwaita (1:1.3.5-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gtk4 (1:4.12.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libcups (1:2.4.6-1)
[2023-09-16T15:54:02+0200] [ALPM] removed avahi (1:0.8+r127+g55d783d-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libcolord (1.4.6-1)
[2023-09-16T15:54:02+0200] [ALPM] removed lcms2 (2.15-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gst-plugins-bad-libs (1.22.5-2)
[2023-09-16T15:54:02+0200] [ALPM] removed wayland-protocols (1.32-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libva (2.20.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libnice (0.1.21-2)
[2023-09-16T15:54:02+0200] [ALPM] removed gupnp-igd (1.6.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gupnp (1:1.6.5-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gssdp (1.6.2-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libxkbcommon-x11 (1.5.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gst-plugins-base-libs (1.22.5-2)
[2023-09-16T15:54:02+0200] [ALPM] removed orc (0.4.34-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gstreamer (1.22.5-2)
[2023-09-16T15:54:02+0200] [ALPM] removed graphene (1.10.8-1)
[2023-09-16T15:54:02+0200] [ALPM] removed desktop-file-utils (0.26-2)
[2023-09-16T15:54:02+0200] [ALPM] removed adwaita-icon-theme (44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed adwaita-cursors (44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed gtk-update-icon-cache (1:4.12.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed hicolor-icon-theme (0.17-3)
[2023-09-16T15:54:02+0200] [ALPM] removed iso-codes (4.15.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libcloudproviders (0.3.4-1)
[2023-09-16T15:54:02+0200] [ALPM] removed tracker3 (3.5.3-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libstemmer (2.2.0-2)
[2023-09-16T15:54:02+0200] [ALPM] removed json-glib (1.6.6-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libsoup3 (3.4.2-1)
[2023-09-16T15:54:02+0200] [ALPM] removed glib-networking (1:2.76.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libproxy (0.5.3-2)
[2023-09-16T15:54:02+0200] [ALPM] removed libxkbcommon (1.5.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed librsvg (2:2.57.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed pango (1:1.50.14-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libthai (0.1.29-3)
[2023-09-16T15:54:02+0200] [ALPM] removed libdatrie (0.2.13-4)
[2023-09-16T15:54:02+0200] [ALPM] removed fribidi (1.0.13-2)
[2023-09-16T15:54:02+0200] [ALPM] removed gdk-pixbuf2 (2.42.10-2)
[2023-09-16T15:54:02+0200] [ALPM] removed shared-mime-info (2.2+13+ga2ffb28-1)
[2023-09-16T15:54:02+0200] [ALPM] removed libtiff (4.6.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed jbigkit (2.1-7)
[2023-09-16T15:54:02+0200] [ALPM] removed libjpeg-turbo (3.0.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed cairo (1.17.8-2)
[2023-09-16T15:54:02+0200] [ALPM] removed lzo (2.10-5)
[2023-09-16T15:54:02+0200] [ALPM] removed gsettings-desktop-schemas (44.0-1)
[2023-09-16T15:54:02+0200] [ALPM] removed cantarell-fonts (1:0.303.1-1)
[2023-09-16T15:54:02+0200] [ALPM] removed adobe-source-code-pro-fonts (2.042u+1.062i+1.026vf-1)
[2023-09-16T15:54:02+0200] [ALPM] removed dconf (0.40.0-2)
[2023-09-16T15:54:02+0200] [ALPM] transaction completed
[2023-09-16T15:54:03+0200] [ALPM] running '30-systemd-daemon-reload.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running '30-systemd-hwdb.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running '30-systemd-udev-reload.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running '30-systemd-update.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running '40-fontconfig-config.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running 'dbus-reload.hook'...
[2023-09-16T15:54:03+0200] [ALPM] running 'fontconfig.hook'...
[2023-09-16T15:54:04+0200] [ALPM] running 'gio-querymodules.hook'...
[2023-09-16T15:54:04+0200] [ALPM] running 'glib-compile-schemas.hook'...
[2023-09-16T15:54:04+0200] [ALPM] running 'xorg-mkfontscale.hook'...
